# Evoluation started on 2015/01/26 22:57:06
# Generation	   Best 	   Average 	   Worst
	146		   0.799	  -0.055	  -1.079
	147		   0.728	  -0.030	  -1.081
	148		   0.766	  -0.010	  -1.095
	149		   0.755	  -0.008	  -1.103
	150		   0.808	   0.114	  -1.083
	151		   0.739	  -0.033	  -1.098
	152		   0.847	   0.049	  -1.047
	153		   0.762	  -0.002	  -1.094
	154		   0.880	  -0.015	  -1.057
	155		   0.827	  -0.031	  -1.091
	156		   0.775	   0.032	  -1.094
	157		   0.716	  -0.057	  -1.114
	158		   0.660	  -0.036	  -1.114
	159		   0.777	   0.113	  -1.075
	160		   0.709	   0.011	  -1.094
	161		   0.773	  -0.003	  -1.084
	162		   0.832	   0.126	  -1.071
	163		   0.791	   0.061	  -1.082
	164		   0.806	  -0.100	  -1.102
	165		   0.882	   0.004	  -1.059
	166		   0.784	   0.085	  -1.079
	167		   0.732	   0.078	  -1.099
	168		   0.798	   0.023	  -1.072
	169		   0.788	  -0.050	  -1.089
	170		   0.801	  -0.024	  -1.079
	171		   0.753	  -0.054	  -1.092
	172		   0.864	   0.017	  -1.092
	173		   0.803	   0.025	  -1.073
	174		   0.732	  -0.008	  -1.080
	175		   0.795	  -0.050	  -1.074
	176		   0.817	   0.068	  -1.070
	177		   0.753	   0.009	  -1.080
	178		   0.785	  -0.028	  -1.076
	179		   0.786	  -0.015	  -1.056
	180		   0.839	   0.055	  -1.096
	181		   0.831	   0.048	  -1.060
	182		   0.754	  -0.055	  -1.083
	183		   0.787	   0.023	  -1.095
	184		   0.789	  -0.038	  -1.071
	185		   0.813	   0.088	  -1.078
	186		   0.797	   0.047	  -1.097
	187		   0.723	  -0.013	  -1.092
	188		   0.786	   0.108	  -1.070
	189		   0.771	   0.109	  -1.073
	190		   0.763	  -0.027	  -1.084
	191		   0.770	   0.034	  -1.088
	192		   0.744	   0.039	  -1.096
	193		   0.867	  -0.057	  -1.068
	194		   0.718	  -0.039	  -1.096
	195		   0.807	   0.032	  -1.076
	196		   0.794	   0.080	  -1.091
	197		   0.721	  -0.074	  -1.104
	198		   0.727	  -0.061	  -1.094
	199		   0.852	   0.023	  -1.060
	200		   0.822	   0.000	  -1.079
	201		   0.810	   0.113	  -1.069
	202		   0.852	   0.072	  -1.073
	203		   0.803	  -0.018	  -1.068
	204		   0.770	  -0.043	  -1.065
	205		   0.820	   0.066	  -1.100
	206		   0.849	   0.018	  -1.058
	207		   0.783	  -0.056	  -1.088
	208		   0.807	   0.016	  -1.080
	209		   0.693	  -0.071	  -1.100
	210		   0.757	   0.010	  -1.088
	211		   0.797	  -0.021	  -1.076
	212		   0.790	  -0.024	  -1.078
	213		   0.757	  -0.011	  -1.085
	214		   0.745	   0.021	  -1.091
	215		   0.789	   0.097	  -1.082
	216		   0.747	   0.100	  -1.092
	217		   0.820	  -0.072	  -1.084
	218		   0.812	  -0.084	  -1.085
	219		   0.810	   0.084	  -1.080
	220		   0.744	   0.034	  -1.080
	221		   0.855	  -0.002	  -1.083
	222		   0.787	   0.069	  -1.099
	223		   0.834	   0.004	  -1.064
	224		   0.743	  -0.040	  -1.098
	225		   0.771	   0.000	  -1.091
	226		   0.834	   0.005	  -1.072
	227		   0.781	   0.247	  -1.072
	228		   0.644	   0.050	  -1.101
	229		   0.788	   0.078	  -1.085
	230		   0.659	   0.042	  -1.098
	231		   0.785	  -0.031	  -1.080
	232		   0.858	  -0.018	  -1.070
	233		   0.787	   0.023	  -1.068
	234		   0.835	   0.039	  -1.076
	235		   0.850	   0.073	  -1.066
	236		   0.797	  -0.087	  -1.075
	237		   0.837	   0.114	  -1.054
	238		   0.872	   0.130	  -1.077
	239		   0.816	   0.026	  -1.060
	240		   0.822	  -0.005	  -1.099
	241		   0.832	   0.009	  -1.069
	242		   0.845	  -0.047	  -1.068
	243		   0.737	  -0.034	  -1.096
	244		   0.805	  -0.064	  -1.074
	245		   0.743	  -0.044	  -1.091
	246		   0.733	  -0.021	  -1.083
	247		   0.790	  -0.088	  -1.089
	248		   0.808	   0.037	  -1.073
	249		   0.828	   0.033	  -1.068
	250		   0.771	   0.112	  -1.090
	251		   0.776	  -0.043	  -1.083
	252		   0.787	   0.162	  -1.084
	253		   0.764	   0.059	  -1.091
	254		   0.744	   0.067	  -1.077
	255		   0.742	  -0.122	  -1.111
	256		   0.845	  -0.036	  -1.071
	257		   0.733	   0.072	  -1.084
	258		   0.780	  -0.002	  -1.070
	259		   0.853	   0.018	  -1.071
	260		   0.704	   0.037	  -1.110
	261		   0.824	  -0.165	  -1.086
	262		   0.774	   0.101	  -1.079
	263		   0.833	  -0.026	  -1.062
	264		   0.869	   0.143	  -1.066
	265		   0.827	   0.050	  -1.074
	266		   0.861	  -0.072	  -1.065
	267		   0.832	   0.121	  -1.061
	268		   0.784	   0.007	  -1.101
	269		   0.780	  -0.046	  -1.092
	270		   0.834	   0.032	  -1.063
	271		   0.739	  -0.050	  -1.104
	272		   0.791	  -0.011	  -1.074
	273		   0.839	  -0.062	  -1.060
	274		   0.828	  -0.118	  -1.074
	275		   0.865	   0.036	  -1.071
	276		   0.810	  -0.070	  -1.067
	277		   0.776	   0.062	  -1.083
	278		   0.838	   0.032	  -1.081
	279		   0.836	  -0.031	  -1.075
	280		   0.769	   0.013	  -1.095
	281		   0.711	  -0.004	  -1.103
	282		   0.862	   0.055	  -1.066
	283		   0.826	   0.022	  -1.073
	284		   0.827	   0.043	  -1.084
	285		   0.795	  -0.020	  -1.098
	286		   0.829	  -0.121	  -1.071
	287		   0.849	   0.056	  -1.061
	288		   0.814	   0.130	  -1.081
	289		   0.842	  -0.012	  -1.085
	290		   0.769	  -0.007	  -1.108
	291		   0.812	   0.063	  -1.085
	292		   0.781	   0.170	  -1.079
	293		   0.803	   0.087	  -1.083
	294		   0.839	   0.096	  -1.081
	295		   0.871	   0.132	  -1.066
	296		   0.764	   0.050	  -1.094
	297		   0.763	  -0.052	  -1.101
	298		   0.849	   0.156	  -1.074
	299		   0.853	   0.027	  -1.060
