# Evoluation started on 2015/01/27 22:54:17
# Generation	   Best 	   Average 	   Worst
	134		   0.518	  -0.187	  -0.976
	135		   0.593	  -0.077	  -1.008
	136		   0.382	  -0.188	  -0.893
	137		   0.553	  -0.076	  -0.927
	138		   0.697	  -0.047	  -0.960
	139		   0.396	  -0.118	  -0.935
	140		   0.585	   0.092	  -0.997
	141		   0.498	  -0.006	  -0.908
	142		   0.454	  -0.074	  -0.908
	143		   0.480	  -0.181	  -0.907
	144		   0.452	  -0.154	  -1.005
	145		   0.583	   0.022	  -1.034
	146		   0.403	  -0.178	  -0.901
	147		   0.529	  -0.099	  -0.964
	148		   0.529	  -0.100	  -0.954
	149		   0.404	  -0.135	  -0.945
	150		   0.532	  -0.030	  -0.910
	151		   0.543	  -0.059	  -0.994
	152		   0.514	  -0.096	  -0.954
	153		   0.659	  -0.006	  -1.064
	154		   0.614	  -0.162	  -0.957
	155		   0.634	  -0.120	  -0.981
	156		   0.513	  -0.078	  -0.947
	157		   0.378	  -0.213	  -0.900
	158		   0.288	  -0.206	  -0.871
	159		   0.561	  -0.023	  -0.958
	160		   0.419	  -0.139	  -0.904
	161		   0.558	  -0.090	  -0.978
	162		   0.643	   0.062	  -0.985
	163		   0.608	  -0.019	  -0.967
	164		   0.484	  -0.141	  -0.986
	165		   0.645	  -0.043	  -0.990
	166		   0.639	   0.036	  -0.918
	167		   0.489	  -0.096	  -0.914
	168		   0.480	  -0.170	  -0.875
	169		   0.526	  -0.118	  -0.967
	170		   0.449	  -0.116	  -0.866
	171		   0.447	  -0.159	  -0.963
	172		   0.593	  -0.062	  -1.039
	173		   0.659	  -0.010	  -0.942
	174		   0.392	  -0.220	  -0.919
	175		   0.580	  -0.153	  -0.950
	176		   0.576	  -0.077	  -0.944
	177		   0.534	  -0.081	  -0.924
	178		   0.510	  -0.154	  -0.936
	179		   0.527	  -0.132	  -0.923
	180		   0.608	  -0.046	  -1.019
	181		   0.508	  -0.086	  -0.952
	182		   0.530	  -0.078	  -0.980
	183		   0.548	  -0.102	  -0.946
	184		   0.581	  -0.151	  -0.921
	185		   0.646	  -0.044	  -1.010
	186		   0.610	  -0.135	  -1.008
	187		   0.458	  -0.076	  -0.936
	188		   0.511	  -0.045	  -0.939
	189		   0.461	  -0.039	  -0.897
	190		   0.504	  -0.065	  -0.940
	191		   0.555	  -0.018	  -0.912
	192		   0.434	  -0.210	  -0.924
	193		   0.530	  -0.163	  -1.042
	194		   0.467	  -0.123	  -1.016
	195		   0.501	  -0.072	  -0.908
	196		   0.480	  -0.035	  -0.985
	197		   0.459	  -0.165	  -0.948
	198		   0.533	  -0.120	  -0.921
	199		   0.540	  -0.095	  -0.934
	200		   0.603	  -0.011	  -0.938
	201		   0.554	  -0.124	  -0.908
	202		   0.600	  -0.008	  -0.946
	203		   0.682	  -0.017	  -0.975
	204		   0.476	  -0.130	  -0.912
	205		   0.503	   0.011	  -0.920
	206		   0.531	  -0.101	  -0.937
	207		   0.452	  -0.197	  -0.915
	208		   0.617	  -0.034	  -0.930
	209		   0.453	  -0.115	  -0.987
	210		   0.457	  -0.039	  -0.910
	211		   0.595	  -0.037	  -0.915
	212		   0.603	  -0.007	  -0.918
	213		   0.618	  -0.010	  -1.005
	214		   0.562	  -0.009	  -0.923
	215		   0.671	   0.102	  -0.961
	216		   0.504	  -0.036	  -0.905
	217		   0.702	  -0.080	  -0.989
	218		   0.555	  -0.079	  -1.032
	219		   0.596	   0.004	  -1.020
	220		   0.567	  -0.046	  -0.975
	221		   0.638	  -0.047	  -0.993
	222		   0.464	  -0.127	  -0.923
	223		   0.563	  -0.022	  -1.004
	224		   0.488	  -0.051	  -0.915
	225		   0.487	  -0.133	  -0.923
	226		   0.667	   0.022	  -0.988
	227		   0.605	   0.095	  -0.973
	228		   0.482	  -0.088	  -0.930
	229		   0.520	  -0.086	  -1.010
	230		   0.399	  -0.123	  -0.897
	231		   0.501	  -0.055	  -0.929
	232		   0.642	   0.036	  -0.993
	233		   0.514	  -0.048	  -0.899
	234		   0.611	   0.014	  -0.958
	235		   0.726	   0.081	  -0.992
	236		   0.531	  -0.151	  -0.968
	237		   0.619	   0.001	  -0.990
	238		   0.673	  -0.006	  -1.019
	239		   0.609	  -0.012	  -0.906
	240		   0.570	  -0.056	  -0.911
	241		   0.580	  -0.028	  -0.991
	242		   0.610	   0.023	  -0.972
	243		   0.557	  -0.082	  -0.930
	244		   0.579	  -0.091	  -0.946
	245		   0.581	  -0.034	  -0.924
	246		   0.450	  -0.217	  -0.893
	247		   0.594	  -0.132	  -0.961
	248		   0.607	  -0.036	  -1.010
	249		   0.487	  -0.070	  -0.968
	250		   0.603	  -0.031	  -0.942
	251		   0.517	  -0.052	  -0.927
	252		   0.623	   0.071	  -1.052
	253		   0.603	   0.008	  -0.953
	254		   0.569	  -0.026	  -0.980
	255		   0.514	  -0.161	  -1.026
	256		   0.595	  -0.170	  -0.989
	257		   0.472	  -0.012	  -0.982
	258		   0.587	  -0.024	  -0.997
	259		   0.592	   0.001	  -0.928
	260		   0.419	  -0.144	  -0.901
	261		   0.648	  -0.090	  -0.959
	262		   0.550	  -0.007	  -0.965
	263		   0.627	  -0.008	  -0.924
	264		   0.540	  -0.059	  -0.955
	265		   0.695	   0.001	  -0.982
	266		   0.624	  -0.067	  -0.932
	267		   0.640	  -0.013	  -0.906
	268		   0.596	  -0.051	  -0.982
	269		   0.620	  -0.075	  -0.924
	270		   0.607	   0.090	  -1.047
	271		   0.580	   0.027	  -0.924
	272		   0.650	  -0.014	  -1.060
	273		   0.570	  -0.038	  -0.911
	274		   0.544	  -0.077	  -0.930
	275		   0.672	  -0.031	  -0.979
	276		   0.663	  -0.065	  -0.926
	277		   0.546	  -0.049	  -0.914
	278		   0.609	  -0.054	  -1.069
	279		   0.709	  -0.060	  -0.967
	280		   0.581	   0.025	  -1.004
	281		   0.642	   0.031	  -0.988
	282		   0.605	  -0.028	  -0.969
	283		   0.697	  -0.011	  -0.965
	284		   0.605	   0.011	  -0.958
	285		   0.540	  -0.145	  -0.944
	286		   0.571	  -0.041	  -0.932
	287		   0.687	  -0.018	  -0.977
	288		   0.592	  -0.006	  -0.924
	289		   0.612	  -0.003	  -0.963
	290		   0.604	  -0.067	  -0.950
	291		   0.613	  -0.057	  -0.920
	292		   0.644	   0.094	  -0.938
	293		   0.563	  -0.065	  -0.941
	294		   0.628	  -0.030	  -0.978
	295		   0.630	   0.051	  -1.025
	296		   0.499	  -0.134	  -0.921
	297		   0.539	  -0.094	  -0.997
	298		   0.697	   0.060	  -0.955
	299		   0.587	   0.033	  -0.930
