# Evoluation started on 2015/01/26 22:57:05
# Generation	   Best 	   Average 	   Worst
	 70		   0.554	   0.017	  -1.190
	 71		   0.643	  -0.068	  -1.161
	 72		   0.722	   0.114	  -1.157
	 73		   0.574	  -0.011	  -1.146
	 74		   0.653	   0.128	  -1.162
	 75		   0.535	   0.029	  -1.179
	 76		   0.625	   0.003	  -1.173
	 77		   0.624	  -0.005	  -1.178
	 78		   0.597	  -0.008	  -1.178
	 79		   0.613	   0.094	  -1.184
	 80		   0.590	  -0.038	  -1.175
	 81		   0.580	  -0.060	  -1.182
	 82		   0.603	  -0.008	  -1.146
	 83		   0.580	   0.076	  -1.204
	 84		   0.605	   0.117	  -1.192
	 85		   0.661	   0.080	  -1.166
	 86		   0.628	   0.095	  -1.174
	 87		   0.619	  -0.093	  -1.195
	 88		   0.606	  -0.008	  -1.168
	 89		   0.587	   0.014	  -1.201
	 90		   0.608	  -0.013	  -1.149
	 91		   0.629	   0.023	  -1.160
	 92		   0.587	   0.043	  -1.194
	 93		   0.587	   0.028	  -1.197
	 94		   0.570	   0.048	  -1.190
	 95		   0.625	  -0.027	  -1.174
	 96		   0.685	   0.023	  -1.159
	 97		   0.653	   0.023	  -1.158
	 98		   0.524	   0.061	  -1.200
	 99		   0.692	   0.034	  -1.163
	100		   0.600	   0.052	  -1.198
	101		   0.567	  -0.001	  -1.171
	102		   0.709	   0.072	  -1.151
	103		   0.606	  -0.080	  -1.168
	104		   0.576	  -0.123	  -1.194
	105		   0.594	   0.048	  -1.184
	106		   0.721	  -0.028	  -1.176
	107		   0.600	   0.075	  -1.178
	108		   0.612	   0.019	  -1.172
	109		   0.661	  -0.096	  -1.155
	110		   0.765	   0.045	  -1.179
	111		   0.679	  -0.037	  -1.165
	112		   0.609	  -0.046	  -1.200
	113		   0.640	   0.029	  -1.179
	114		   0.593	  -0.022	  -1.179
	115		   0.630	   0.049	  -1.161
	116		   0.607	  -0.036	  -1.175
	117		   0.680	   0.078	  -1.152
	118		   0.582	  -0.038	  -1.164
	119		   0.590	   0.044	  -1.204
	120		   0.666	   0.078	  -1.160
	121		   0.626	  -0.048	  -1.174
	122		   0.606	   0.080	  -1.176
	123		   0.572	  -0.040	  -1.188
	124		   0.741	   0.085	  -1.171
	125		   0.725	   0.060	  -1.159
	126		   0.658	   0.149	  -1.170
	127		   0.686	  -0.027	  -1.153
	128		   0.747	   0.165	  -1.044
	129		   0.715	   0.101	  -1.154
	130		   0.633	   0.107	  -1.176
	131		   0.678	   0.060	  -1.174
	132		   0.778	   0.121	  -1.146
	133		   0.772	   0.070	  -1.161
	134		   0.784	  -0.032	  -1.190
	135		   0.780	  -0.030	  -1.167
	136		   0.674	  -0.055	  -1.194
	137		   0.767	   0.075	  -1.154
	138		   0.891	   0.056	  -1.133
	139		   0.840	   0.012	  -1.181
	140		   0.898	   0.204	  -1.160
	141		   0.842	   0.095	  -1.137
	142		   0.846	   0.132	  -1.179
	143		   0.815	  -0.011	  -1.188
	144		   0.830	   0.039	  -1.203
	145		   0.880	   0.131	  -1.139
	146		   0.811	   0.008	  -1.183
	147		   0.912	   0.081	  -1.161
	148		   0.826	   0.019	  -1.171
	149		   0.848	   0.099	  -1.165
	150		   0.892	   0.172	  -1.164
	151		   0.872	   0.106	  -1.176
	152		   0.859	   0.100	  -1.182
	153		   0.919	   0.163	  -1.165
	154		   0.866	   0.030	  -1.140
	155		   0.857	   0.023	  -1.156
	156		   0.878	   0.092	  -1.190
	157		   0.878	   0.048	  -1.202
	158		   0.883	   0.032	  -1.223
	159		   0.901	   0.117	  -1.176
	160		   0.876	   0.052	  -1.193
	161		   0.884	   0.072	  -1.180
	162		   0.931	   0.179	  -1.142
	163		   0.911	   0.080	  -1.160
	164		   0.899	   0.051	  -1.178
	165		   0.953	   0.113	  -1.165
	166		   0.943	   0.147	  -1.139
	167		   0.885	   0.166	  -1.201
	168		   0.923	   0.033	  -1.175
	169		   0.942	   0.077	  -1.155
	170		   0.912	   0.128	  -1.156
	171		   0.911	   0.034	  -1.186
	172		   0.850	  -0.001	  -1.174
	173		   0.886	   0.130	  -1.130
	174		   0.935	   0.124	  -1.192
	175		   0.924	   0.033	  -1.151
	176		   0.907	   0.130	  -1.154
	177		   0.939	   0.079	  -1.156
	178		   0.915	   0.071	  -1.133
	179		   0.922	   0.025	  -1.118
	180		   0.922	   0.166	  -1.091
	181		   0.945	   0.199	  -1.153
	182		   0.932	   0.215	  -1.182
	183		   0.953	   0.071	  -1.163
	184		   0.911	   0.110	  -1.150
	185		   0.943	   0.068	  -1.156
	186		   0.959	   0.175	  -1.156
	187		   0.941	   0.108	  -1.189
	188		   0.918	   0.136	  -1.154
	189		   0.958	   0.197	  -1.171
	190		   0.928	   0.070	  -1.174
	191		   0.972	   0.242	  -1.167
	192		   0.956	   0.234	  -1.136
	193		   0.942	   0.023	  -1.166
	194		   0.953	   0.128	  -1.194
	195		   0.943	   0.135	  -0.761
	196		   0.934	   0.147	  -1.177
	197		   0.979	   0.073	  -1.131
	198		   0.956	   0.107	  -1.144
	199		   0.976	   0.109	  -1.151
	200		   0.978	   0.193	  -1.140
	201		   0.969	   0.079	  -1.114
	202		   0.971	   0.139	  -1.166
	203		   0.948	   0.070	  -1.136
	204		   0.966	   0.059	  -1.145
	205		   0.953	   0.194	  -1.181
	206		   0.938	   0.055	  -1.162
	207		   0.976	   0.074	  -1.200
	208		   0.960	   0.065	  -1.022
	209		   0.963	   0.059	  -1.157
	210		   0.959	   0.167	  -0.863
	211		   0.970	   0.095	  -1.139
	212		   0.973	   0.145	  -1.001
	213		   0.940	   0.079	  -1.142
	214		   0.983	   0.101	  -1.159
	215		   0.960	   0.204	  -1.137
	216		   0.963	   0.148	  -0.925
	217		   0.968	  -0.016	  -1.127
	218		   0.944	   0.005	  -1.196
	219		   0.951	   0.127	  -1.161
	220		   0.974	   0.151	  -0.826
	221		   0.982	   0.118	  -1.053
	222		   0.980	   0.139	  -1.201
	223		   0.976	   0.155	  -1.156
	224		   0.975	   0.174	  -1.188
	225		   0.953	   0.125	  -1.178
	226		   0.970	   0.026	  -1.158
	227		   0.972	   0.221	  -1.154
	228		   0.965	   0.185	  -0.944
	229		   0.977	   0.121	  -1.179
	230		   0.987	   0.149	  -1.186
	231		   0.975	   0.148	  -1.181
	232		   0.959	   0.110	  -1.168
	233		   0.974	   0.144	  -1.160
	234		   0.967	   0.199	  -1.144
	235		   0.986	   0.166	  -1.102
	236		   0.951	   0.060	  -1.148
	237		   0.940	   0.163	  -0.933
	238		   0.990	   0.154	  -1.150
	239		   0.984	   0.187	  -1.144
	240		   0.963	   0.123	  -1.158
	241		   0.989	   0.117	  -0.713
	242		   0.979	   0.115	  -1.165
	243		   0.987	   0.086	  -1.134
	244		   0.981	   0.199	  -1.108
	245		   0.970	   0.152	  -0.823
	246		   0.972	   0.152	  -0.902
	247		   0.974	   0.155	  -1.154
	248		   0.942	   0.185	  -1.123
	249		   0.992	   0.284	  -1.169
	250		   0.978	   0.171	  -1.143
	251		   0.957	   0.147	  -1.176
	252		   0.970	   0.307	  -1.168
	253		   0.968	   0.200	  -1.153
	254		   0.953	   0.208	  -1.129
	255		   0.982	   0.126	  -1.174
	256		   0.971	   0.139	  -1.164
	257		   0.961	   0.284	  -1.015
	258		   0.993	   0.169	  -1.048
	259		   0.995	   0.223	  -1.155
	260		   0.961	   0.200	  -1.194
	261		   0.984	   0.055	  -1.134
	262		   0.970	   0.266	  -0.994
	263		   0.986	   0.311	  -1.132
	264		   0.975	   0.203	  -1.180
	265		   0.990	   0.234	  -1.135
	266		   0.983	   0.121	  -0.735
	267		   0.977	   0.229	  -0.991
	268		   0.991	   0.182	  -1.178
	269		   0.993	   0.136	  -1.162
	270		   0.977	   0.198	  -1.154
	271		   0.978	   0.171	  -1.110
	272		   0.992	   0.197	  -1.164
	273		   0.977	   0.184	  -0.913
	274		   0.979	   0.155	  -1.160
	275		   0.978	   0.195	  -1.139
	276		   0.985	   0.240	  -1.151
	277		   0.987	   0.173	  -1.173
	278		   0.993	   0.140	  -1.185
	279		   0.969	   0.117	  -1.148
	280		   0.983	   0.215	  -1.162
	281		   0.986	   0.170	  -1.172
	282		   0.991	   0.133	  -1.176
	283		   0.985	   0.109	  -1.145
	284		   0.979	   0.189	  -1.138
	285		   0.976	   0.085	  -1.177
	286		   0.971	   0.121	  -1.169
	287		   0.972	   0.161	  -1.131
	288		   0.986	   0.288	  -1.190
	289		   0.982	   0.166	  -1.174
	290		   0.990	   0.127	  -1.185
	291		   0.988	   0.141	  -1.163
	292		   0.981	   0.318	  -1.154
	293		   0.976	   0.151	  -1.186
	294		   0.982	   0.235	  -1.168
	295		   0.982	   0.242	  -0.691
	296		   0.987	   0.201	  -1.187
	297		   0.988	   0.219	  -1.187
	298		   0.984	   0.173	  -1.141
	299		   0.981	   0.229	  -1.156
